accuracy,relevance,coherence,completeness,fluency,model,dataset,question,agent_id,response
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,trip_appt_why_5,Agent_62,"['1: I had work or a job interview', '6: I believe it is important to be on time.', '4: There was a fine']"
2,4,5,2,4,llama3.1:8b,data_MyDailyTravelData,trip_appt_why_6,Agent_62,"['1: I had work or a job interview', '6: I believe it is important to be on time.', '4: There was a fine']"
2,3,4,2,4,llama3.1:8b,data_MyDailyTravelData,trip_appt_why_se,Agent_62,"['1: I had work or a job interview', '6: I believe it is important to be on time.', '4: There was a fine']"
2,3,4,2,4,llama3.1:8b,data_MyDailyTravelData,trip_appt_why_rf,Agent_62,"['1: I had work or a job interview', '6: I believe it is important to be on time.', '4: There was a fine']"
2,3,4,2,4,llama3.1:8b,data_MyDailyTravelData,trip_appt_why_dk,Agent_62,"['1: I had work or a job interview', '6: I believe it is important to be on time.', '4: There was a fine']"
2,3,4,1,3,llama3.1:8b,data_MyDailyTravelData,trip_appt_why_o,Agent_62,"I needed to catch a ride, bus, train, or flight"
2,3,5,2,4,llama3.1:8b,data_MyDailyTravelData,trip_appt_why2,Agent_62,"['1: Left earlier to allow extra time', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']"
2,4,4,2,4,llama3.1:8b,data_MyDailyTravelData,trip_appt_why2_1,Agent_62,"['1: Left earlier to allow extra time', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']"
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,trip_appt_why2_2,Agent_62,"['1: Left earlier to allow extra time', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']"
2,3,4,2,4,llama3.1:8b,data_MyDailyTravelData,trip_appt_why2_3,Agent_62,"['1: Left earlier to allow extra time', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']"
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,trip_appt_why2_4,Agent_62,"['1: Left earlier to allow extra time', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']"
2,5,4,2,5,llama3.1:8b,data_MyDailyTravelData,trip_appt_why2_5,Agent_62,"['1: Left earlier to allow extra time', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']"
2,3,4,2,3,llama3.1:8b,data_MyDailyTravelData,trip_appt_why2_se,Agent_62,"['1: Left earlier to allow extra time', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']"
2,3,4,2,3,llama3.1:8b,data_MyDailyTravelData,trip_appt_why2_rf,Agent_62,"['1: Left earlier to allow extra time', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']"
2,3,4,2,3,llama3.1:8b,data_MyDailyTravelData,trip_appt_why2_dk,Agent_62,"['1: Left earlier to allow extra time', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']"
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,trip_appt_why2_o,Agent_62,"I use public transit three to four times a week for errands and occasional trips because of my autism spectrum disorder and ADHD, which make long commutes exhausting."
2,4,5,1,4,llama3.1:8b,data_MyDailyTravelData,placegroup,Agent_62,21
1,4,4,2,3,llama3.1:8b,data_MyDailyTravelData,time_distance_flag,Agent_62,101: Walking trips with effective speeds faster than 20 mph
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,retmode_final,Agent_62,2: WEB
2,5,4,2,5,llama3.1:8b,data_MyDailyTravelData,retmode,Agent_62,2: Smartphone App & Web
2,3,4,1,4,llama3.1:8b,data_MyDailyTravelData,age,Agent_62,21.0
2,3,4,1,3,llama3.1:8b,data_MyDailyTravelData,aage,Agent_62,-8: I don’t know
1,4,4,1,2,llama3.1:8b,data_MyDailyTravelData,age18,Agent_62,18 or older
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,sex,Agent_62,1: Male
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,relate,Agent_62,3: Son/Daughter
2,3,5,2,4,llama3.1:8b,data_MyDailyTravelData,relate_o,Agent_62,"My ADHD and autism make it difficult to navigate public transportation, so I often rely on my vehicle when I need a more flexible option."
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,lic,Agent_62,1: Yes
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,hisp,Agent_62,2: No
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,hisp_o,Agent_62,"I'm a full-time student at a four-year university, taking courses on campus and in a hybrid format. I've already earned some college credits, but I haven't finished a degree yet. I'm enrolled in trans"
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,race,Agent_62,1: White
2,3,3,2,3,llama3.1:8b,data_MyDailyTravelData,race_o,Agent_62,"I'm a 21-year-old white male who's lived in the same house for the past 18 years. The place is my own, and I've been paying off a mortgage on it since I was a teenager. I'm the son of the household's "
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,smrtphn,Agent_62,1: Yes
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,emply_ask,Agent_62,1: Yes
2,3,4,1,3,llama3.1:8b,data_MyDailyTravelData,jobs,Agent_62,-8: I don’t know
2,4,4,1,4,llama3.1:8b,data_MyDailyTravelData,wkstat,Agent_62,-8: I don’t know
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,wkstat_o,Agent_62,I rely on public transit three to four times a week for errands and occasional trips.
2,3,4,2,3,llama3.1:8b,data_MyDailyTravelData,volun_freq,Agent_62,2: 2 days a week
1,4,5,1,4,llama3.1:8b,data_MyDailyTravelData,wplace,Agent_62,-8: I don’t know
3,4,5,2,5,llama3.1:8b,data_MyDailyTravelData,wmode,Agent_62,"8: Bus (CTA, PACE, Huskie Line, Indiana)"
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,wmode_o,Agent_62,I rely on public transit three to four times a week for errands and occasional trips.
2,4,4,2,4,llama3.1:8b,data_MyDailyTravelData,wparkride,Agent_62,1: Yes
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,pervh,Agent_62,2: No
2,3,4,1,3,llama3.1:8b,data_MyDailyTravelData,wrkhrs,Agent_62,-8: I don’t know
2,4,5,2,4,llama3.1:8b,data_MyDailyTravelData,wtrav,Agent_62,0: Never
2,4,5,2,5,llama3.1:8b,data_MyDailyTravelData,occup,Agent_62,11: Management Occupations
2,3,4,1,3,llama3.1:8b,data_MyDailyTravelData,occup_o,Agent_62,Transportation and material moving worker
2,4,4,1,4,llama3.1:8b,data_MyDailyTravelData,indus,Agent_62,44-45: Retail Trade
2,4,4,1,3,llama3.1:8b,data_MyDailyTravelData,indus_o,Agent_62,My retail store sells transportation and material moving equipment
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,emply_transit,Agent_62,1: Employer pays 25% or less of my monthly fares
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,emply_transit_o,Agent_62,I use public transit three to four times a week for errands and occasional trips.
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,emply_park,Agent_62,1: Free onsite parking
2,3,2,1,2,llama3.1:8b,data_MyDailyTravelData,emply_park_o,Agent_62,My retail store sells transportation and material moving equipment
2,4,5,1,4,llama3.1:8b,data_MyDailyTravelData,stude,Agent_62,-8: I don’t know
1,4,4,1,4,llama3.1:8b,data_MyDailyTravelData,schol,Agent_62,-8: I don’t know
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,schol_o,Agent_62,I use public transit three to four times a week for errands and occasional trips.
2,4,4,2,4,llama3.1:8b,data_MyDailyTravelData,sloc,Agent_62,2: No
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,sweb,Agent_62,2: No
1,4,5,1,4,llama3.1:8b,data_MyDailyTravelData,smode,Agent_62,-8: I don’t know
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,smode_o,Agent_62,I use public transit three to four times a week for errands and occasional trips.
2,4,5,2,4,llama3.1:8b,data_MyDailyTravelData,sparkride,Agent_62,1: Yes
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,educ,Agent_62,1: Not a high school graduate
2,3,2,1,2,llama3.1:8b,data_MyDailyTravelData,educ_o,Agent_62,Associate's degree
2,3,5,2,4,llama3.1:8b,data_MyDailyTravelData,hptol,Agent_62,1: Cash
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,hptol_o,Agent_62,"I'm a full-time student at a four-year university, taking courses on campus and in a hybrid format. I'm working toward independence and trying to build a stable life on my own terms."
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,pay_allday,Agent_62,2: No
2,3,4,1,3,llama3.1:8b,data_MyDailyTravelData,tolls,Agent_62,0.0
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,tolltrip,Agent_62,2: No
2,3,5,2,4,llama3.1:8b,data_MyDailyTravelData,typday,Agent_62,2: No
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,typday_no,Agent_62,"I had to rely on public transit three to four times a week for errands and occasional trips because of my autism spectrum disorder and ADHD, which makes long commutes exhausting."
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,typpl,Agent_62,1: Planned
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,carptowk,Agent_62,1: Zero Times (never)
4,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,walktowk,Agent_62,1: Zero Times (never)
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,biketowk,Agent_62,1: Zero Times (never)
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,ribus,Agent_62,1: Zero Times (never)
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,tcoff,Agent_62,2: No
2,3,4,1,4,llama3.1:8b,data_MyDailyTravelData,tcdays,Agent_62,0.0
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,compr,Agent_62,4: No
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,compr_o,Agent_62,"I rely on public transit three to four times a week for errands and occasional trips, but I also use my vehicle at home when needed due to my autism spectrum disorder and ADHD, which can make long com"
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,wkflex,Agent_62,1: Yes
2,3,4,1,3,llama3.1:8b,data_MyDailyTravelData,tnc_use,Agent_62,2.0
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,tnc_typ,Agent_62,1: Low
2,3,4,1,3,llama3.1:8b,data_MyDailyTravelData,tnc_cost,Agent_62,15.0
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,tnc_purp,Agent_62,1: For [$YOUR] whole commute
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,disab,Agent_62,1: Yes
2,3,3,2,3,llama3.1:8b,data_MyDailyTravelData,dtype_o,Agent_62,"I use public transit three to four times a week for errands and occasional trips, but I also have a vehicle available at home that I can use when needed."
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,dtype2,Agent_62,1: Yes
2,3,5,2,4,llama3.1:8b,data_MyDailyTravelData,nogowhy,Agent_62,9: No transportation available
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,nogowhy_o,Agent_62,"My autism spectrum disorder and ADHD make long commutes exhausting, so I rely on public transit three to four times a week for errands and occasional trips."
2,3,5,2,4,llama3.1:8b,data_MyDailyTravelData,nogowhy2,Agent_62,"['1: Shop online (including online groceries)', '3: Order food for delivery', '4: Have a parcel delivered for home use']"
2,4,5,2,4,llama3.1:8b,data_MyDailyTravelData,nogowhy2_1,Agent_62,"['1: Shop online (including online groceries)', '3: Order food for delivery', '4: Have a parcel delivered for home use']"
2,5,4,2,5,llama3.1:8b,data_MyDailyTravelData,nogowhy2_2,Agent_62,"['1: Shop online (including online groceries)', '3: Order food for delivery', '4: Have a parcel delivered for home use']"
2,3,4,2,3,llama3.1:8b,data_MyDailyTravelData,nogowhy2_3,Agent_62,"['1: Shop online (including online groceries)', '3: Order food for delivery', '4: Have a parcel delivered for home use']"
2,4,5,2,4,llama3.1:8b,data_MyDailyTravelData,nogowhy2_4,Agent_62,"['1: Shop online (including online groceries)', '3: Order food for delivery', '4: Have a parcel delivered for home use']"
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,nogowhy2_5,Agent_62,"['1: Shop online (including online groceries)', '3: Order food for delivery', '4: Have a parcel delivered for home use']"
2,3,4,2,3,llama3.1:8b,data_MyDailyTravelData,nogowhy2_rf,Agent_62,"['1: Shop online (including online groceries)', '3: Order food for delivery', '4: Have a parcel delivered for home use']"
2,3,4,2,3,llama3.1:8b,data_MyDailyTravelData,nogowhy2_dk,Agent_62,"['1: Shop online (including online groceries)', '3: Order food for delivery', '4: Have a parcel delivered for home use']"
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,traveldatause,Agent_62,2: No
3,4,5,2,5,llama3.1:8b,data_MyDailyTravelData,traveldatadevice,Agent_62,['2: Smartphones']
2,5,4,2,5,llama3.1:8b,data_MyDailyTravelData,traveldatadevice_1,Agent_62,['2: Smartphones']
2,5,4,2,5,llama3.1:8b,data_MyDailyTravelData,traveldatadevice_2,Agent_62,['2: Smartphones']
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,traveldatadevice_3,Agent_62,['2: Smartphones']
2,4,5,2,4,llama3.1:8b,data_MyDailyTravelData,traveldatadevice_se,Agent_62,['2: Smartphones']
2,3,4,2,4,llama3.1:8b,data_MyDailyTravelData,traveldatadevice_rf,Agent_62,['2: Smartphones']
2,3,4,2,4,llama3.1:8b,data_MyDailyTravelData,traveldatadevice_dk,Agent_62,['2: Smartphones']
2,3,3,1,3,llama3.1:8b,data_MyDailyTravelData,traveldatadevice_o,Agent_62,My smartphone
2,4,5,2,5,llama3.1:8b,data_MyDailyTravelData,traveldatamode,Agent_62,"['2: Public Transportation - Bus Schedule', '3: Public Transportation - Train Schedule']"
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,traveldatamode_1,Agent_62,"['2: Public Transportation - Bus Schedule', '3: Public Transportation - Train Schedule']"
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,traveldatamode_2,Agent_62,"['2: Public Transportation - Bus Schedule', '3: Public Transportation - Train Schedule']"
2,5,4,2,4,llama3.1:8b,data_MyDailyTravelData,traveldatamode_3,Agent_62,"['2: Public Transportation - Bus Schedule', '3: Public Transportation - Train Schedule']"
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,traveldatamode_4,Agent_62,"['2: Public Transportation - Bus Schedule', '3: Public Transportation - Train Schedule']"
2,4,4,2,5,llama3.1:8b,data_MyDailyTravelData,traveldatamode_5,Agent_62,"['2: Public Transportation - Bus Schedule', '3: Public Transportation - Train Schedule']"
2,4,4,2,3,llama3.1:8b,data_MyDailyTravelData,traveldatamode_se,Agent_62,"['2: Public Transportation - Bus Schedule', '3: Public Transportation - Train Schedule']"
2,3,4,2,3,llama3.1:8b,data_MyDailyTravelData,traveldatamode_rf,Agent_62,"['2: Public Transportation - Bus Schedule', '3: Public Transportation - Train Schedule']"
2,3,4,2,3,llama3.1:8b,data_MyDailyTravelData,traveldatamode_dk,Agent_62,"['2: Public Transportation - Bus Schedule', '3: Public Transportation - Train Schedule']"
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,traveldatamode_o,Agent_62,"I use real-time traveler information for public transportation - bus schedule and public transportation - train schedule to plan my daily commutes, especially when I'm using public transit for errands"
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,dtype,Agent_62,['6: Mentally or Emotionally Disabled']
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,dtype_1,Agent_62,['6: Mentally or Emotionally Disabled']
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,dtype_2,Agent_62,['6: Mentally or Emotionally Disabled']
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,dtype_3,Agent_62,['6: Mentally or Emotionally Disabled']
2,5,4,2,5,llama3.1:8b,data_MyDailyTravelData,dtype_4,Agent_62,['6: Mentally or Emotionally Disabled']
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,dtype_5,Agent_62,['6: Mentally or Emotionally Disabled']
2,5,5,2,5,llama3.1:8b,data_MyDailyTravelData,dtype_6,Agent_62,['6: Mentally or Emotionally Disabled']
2,4,5,2,4,llama3.1:8b,data_MyDailyTravelData,dtype_se,Agent_62,['6: Mentally or Emotionally Disabled']
2,3,4,2,3,llama3.1:8b,data_MyDailyTravelData,dtype_rf,Agent_62,['6: Mentally or Emotionally Disabled']
2,3,4,2,3,llama3.1:8b,data_MyDailyTravelData,dtype_dk,Agent_62,['6: Mentally or Emotionally Disabled']
2,4,4,1,4,llama3.1:8b,data_MyDailyTravelData,pertrips,Agent_62,6
2,3,4,1,4,llama3.1:8b,data_MyDailyTravelData,hhveh,Agent_62,2.0
2,4,5,2,5,llama3.1:8b,data_MyDailyTravelData,transprob,Agent_62,2: Not enough public transportation options
2,3,4,2,3,llama3.1:8b,data_MyDailyTravelData,transprob_o,Agent_62,"My autism spectrum disorder and ADHD make daily travel challenging, especially with long commutes. I rely on public transit three to four times a week for errands and occasional trips. It's exhausting"
2,3,4,1,4,llama3.1:8b,data_MyDailyTravelData,hlive,Agent_62,18.0
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,restylast,Agent_62,1: Single-family detached house
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,restylast_o,Agent_62,"I'm grateful for the support of my parents and the flexibility of my schedule, which allows me to manage my daily travel challenges with my autism spectrum disorder and ADHD. I've learned to adapt by "
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,restylast_zip,Agent_62,"I don't remember the zip-code of my prior residence, but I do recall it was a single-family detached house where I grew up with my parents."
2,4,5,2,4,llama3.1:8b,data_MyDailyTravelData,hhinc2,Agent_62,3: $60
2,3,4,2,4,llama3.1:8b,data_MyDailyTravelData,homeown,Agent_62,0: Own
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,homeown_o,Agent_62,"I live in a single-family detached house that I own, which has been my home for the past 18 years. I've been paying off the mortgage since I was a teenager, and it's been a stable place for me to grow"
1,2,5,1,4,llama3.1:8b,data_MyDailyTravelData,futuresurvey,Agent_62,-8: I don’t know
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,incendonate,Agent_62,0: Send the gift to my household
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,resty,Agent_62,1: Single-family detached house
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,resty_o,Agent_62,"I'm grateful for the support of my parents and the flexibility of my schedule, which allows me to balance school, work, and managing my ADHD and autism. I'm trying to build a stable life on my own ter"
1,4,5,1,3,llama3.1:8b,data_MyDailyTravelData,hhinc,Agent_62,000 to $149
2,4,5,2,5,llama3.1:8b,data_MyDailyTravelData,download,Agent_62,1: Print
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,source_o,Agent_62,"I've been working on paying off the mortgage on my house since I was a teenager, so I'm proud of the progress I've made so far. It's been a challenge balancing school, work, and managing my ADHD and a"
2,3,5,2,5,llama3.1:8b,data_MyDailyTravelData,phase,Agent_62,0: Main
2,3,3,2,2,llama3.1:8b,data_MyDailyTravelData,state,Agent_62,"I've been living in the same house for 18 years, and it's my own home. I've been paying off the mortgage since I was a teenager, and it's been a challenge balancing school, work, and managing my ADHD "
